nct_id,start_date.x,primary_completion_date.x,study_type.x,brief_title.x,overall_status.x,phase.x,source.x,why_stopped.x,ctg_links,Abstract,Registry,Total_pubs,US_site_flag,country,Has_Results,Number_of_updates,intervention,vaccine_trial_flag
NCT04780698,2/12/2021,10/31/2021,Interventional,DCI COVID-19 Surveillance Project,Recruiting,N/A,Temple University,NA,NA,NA,NA,NA,1,United States,0,1,SARS-CoV-2 RT-PCR Assay for Detection of COVID-19 Infection,0
NCT04754698,2/9/2021,6/21/2021,Interventional,COVID-19 CoronaVac in Patients With Autoimmune Rheumatic Diseases and HIV/AIDS,"Active, not recruiting",Phase 4,University of Sao Paulo General Hospital,NA,NA,NA,NA,NA,0,Brazil,0,5,CoronaVac,0
NCT04481685,7/20/2020,2/25/2021,Interventional,"A Trial of Aclaris Therapeutics, Inc. (ATI)-450 in Patients With Moderate-severe Novel Coronavirus Disease 2019 (COVID-19)",Completed,Phase 2,University of Kansas Medical Center,NA,NA,NA,NA,NA,1,United States,0,4,ATI-450|Placebo,0
NCT04481516,7/1/2020,12/31/2021,Observational,Yoga in NHS Health Care Workers With COVID-19 Related Stress,Recruiting,NA,Doncaster And Bassetlaw Hospitals NHS Foundation Trust,NA,NA,NA,NA,NA,0,United Kingdom,0,1,Yoga,0
NCT04452435,7/21/2020,10/13/2020,Interventional,Safety and Efficacy of C21 in Subjects With COVID-19,Completed,Phase 2,Vicore Pharma AB,NA,NA,NA,NA,NA,0,India|United Kingdom,1,8,C21|Placebo,0
NCT04438850,7/31/2020,6/8/2021,Interventional,COVidIVERmectin: Ivermectin for Treatment of Covid-19,Terminated,Phase 2,IRCCS Sacro Cuore Don Calabria di Negrar,Incidence has dramatically dropped and there is lack of eligible patients,NA,NA,NA,NA,0,Italy,0,5,Ivermectin|Placebo,0
NCT04412369,7/1/2020,6/30/2021,Observational,Multi-modality Imaging & Immunophenotyping of COVID-19 Related Myocardial Injury,Recruiting,NA,University of Cambridge,NA,NA,NA,NA,NA,0,United Kingdom,0,1,Non-invasive cardiac imaging,0
NCT04404218,8/4/2020,12/31/2021,Interventional,The AÃ§aÃ­ Berry COVID-19 Anti-Inflammation Trial,Recruiting,Phase 2,"University Health Network, Toronto",NA,NA,NA,NA,NA,0,Brazil|Canada,0,2,AÃ§aÃ­ palm berry extract - natural product|Placebo,0
NCT04937621,6/2/2020,12/2/2020,Observational,Study of Arrhythmia and ECG Abnormalities in Patients With COVID-19,Completed,NA,"University Hospital, Bordeaux",NA,NA,NA,NA,NA,0,France,0,0,ECG data analysis|Treatment data collect|Biological check-up data collect|Collection of clinical events of interest,0
NCT04925908,6/1/2021,12/12/2021,Observational,Exclusive Breastfeeding in Infants of Mothers Infected With Novel Coronavirus,Recruiting,NA,Kanuni Sultan Suleyman Training and Research Hospital,NA,NA,NA,NA,NA,0,Turkey,0,2,RT-PCR for SARS-Cov-2,0
NCT04843930,6/17/2021,7/31/2022,Interventional,Improving Cognitive Health in COVID-19 Survivors,Recruiting,Phase 2,Weill Medical College of Cornell University,NA,NA,NA,NA,NA,1,United States,0,1,AKL-T01,0
NCT04824443,3/29/2021,3/29/2023,Interventional,Exercise Therapy in Cancer Patients Who Are Recovering From COVID-19,Recruiting,Phase 1,Memorial Sloan Kettering Cancer Center,NA,NA,NA,NA,NA,1,United States,0,2,Aerobic Exercise Therapy,0
NCT04766294,4/25/2020,3/15/2021,Observational,Macrophage Activation Markers in COVID-19 Patients,Completed,NA,Sohag University,NA,NA,NA,NA,NA,0,Egypt,0,2,NA,0
NCT04728802,2/1/2021,4/15/2021,Interventional,Proxalutamide Treatment for Hospitalized COVID-19 Patients,Completed,Phase 3,"Applied Biology, Inc.",NA,NA,NA,NA,NA,0,Brazil,1,4,Proxalutamide|Placebo,0
NCT04703205,9/16/2020,9/30/2021,Interventional,Study in COvid-19 Patients With iveRmectin (CORVETTE-01),Recruiting,Phase 2,Kitasato University,NA,NA,NA,NA,NA,0,Japan,0,3,Ivermectin 3 MG|Placebo,0
NCT04535167,9/9/2020,6/7/2021,Interventional,"First-In-Human Study To Evaluate Safety, Tolerability, And Pharmacokinetics Following Single Ascending And Multiple Ascending Doses of PF-07304814 In Hospitalized Participants With COVID-19.",Completed,Phase 1,Pfizer,NA,NA,NA,NA,NA,1,United States|Belgium|Brazil|Spain,0,9,PF-07304814|Placebo,0
NCT04535128,3/24/2020,12/31/2021,Observational [Patient Registry],"COVID-19 Registry to Assess Frequency, Risk Factors, Management, and Outcomes of Arterial and Venous Thromboembolic Complications",Recruiting,NA,Brigham and Women's Hospital,NA,NA,NA,NA,NA,1,United States,0,1,No intervention,0
NCT04477902,7/1/2020,6/22/2021,Observational,Long-Term Experience and Health Effects of COVID-19,Completed,NA,Altura,NA,NA,NA,NA,NA,1,United States,0,3,none - observational,0
NCT04330586,4/1/2020,3/31/2021,Interventional,A Trial of Ciclesonide in Adults With Mild-to-moderate COVID-19,Completed,Phase 2,Korea University Guro Hospital,NA,NA,NA,NA,NA,0,"Korea, Republic of",0,3,Ciclesonide Metered Dose Inhaler [Alvesco],0
NCT04940208,1/11/2021,1/1/2022,Observational,Chronic Pain in COVID-19 Patients Discharged From Intensive Care Unit,Recruiting,NA,HÃ´pital de la Croix-Rousse,NA,NA,NA,NA,NA,0,France,0,0,Pain and neuropsychological questionnaires|Quantitative Sensory testing,0
NCT04939714,6/7/2021,12/31/2021,Interventional,Caregiving During Crisis,Recruiting,N/A,Emory University,NA,NA,NA,NA,NA,1,United States,0,0,Psychoeducational Intervention,0
NCT04939532,3/29/2021,9/30/2022,Interventional,SCALE-UP Utah: Community-Academic Partnership to Address COVID-19 Testing Among Utah Community Health Centers,Recruiting,N/A,University of Utah,NA,NA,NA,NA,NA,1,United States,0,1,Text-Messaging (TM)|Patient Navigation (PN),0
NCT04939519,3/29/2021,9/22/2022,Interventional,SCALE-UP Utah: Community-Academic Partnership to Address COVID-19 Vaccination Rates Among Utah Community Health Centers,Recruiting,N/A,University of Utah,NA,NA,NA,NA,NA,1,United States,0,1,Text-Messaging (TM)|Patient Navigation (PN),1
NCT04939402,5/5/2021,5/31/2022,Interventional,SARS-COV-2 Seroprevalence and Seroconversion Among Employees of the UZ Brussel Following COVID-19 Vaccination Using an Adenoviral Vector,Recruiting,N/A,Universitair Ziekenhuis Brussel,NA,NA,NA,NA,NA,0,Belgium,0,0,Serological testing,1
NCT04932876,4/24/2021,8/31/2021,Observational,The Response of the Immune System of Patients With End Stage Kidney Disease on Dialysis and Kidney Transplant Recipients Vaccinated for COVID-19,Recruiting,NA,University of Ioannina,NA,NA,NA,NA,NA,0,Greece,0,1,SARS - COV 2 VACCINE,0
NCT04858789,6/24/2021,12/31/2021,Interventional,The Effectiveness of a CA-CBI on Psychological Distress of University Students During the COVID-19 Pandemic,Recruiting,N/A,KoÃ§ University,NA,NA,NA,NA,NA,0,Turkey,0,5,Culturally Adapted Cognitive Behavioral Intervention (CA-CBI),0
NCT04830033,4/28/2021,12/31/2021,Interventional,ENO Breathe vs Usual Care in COVID-19 Recovery,Recruiting,N/A,Imperial College London,NA,NA,NA,NA,NA,0,United Kingdom,0,3,ENO Breathe group,0
NCT04657484,12/8/2020,12/7/2021,Interventional,Comparison of Two Corticosteroid Regimens for Post COVID-19 Diffuse Lung Disease,Recruiting,N/A,Postgraduate Institute of Medical Education and Research,NA,NA,NA,NA,NA,0,India,0,3,Medium dose prednisolone|Low dose prednisolone,0
NCT04537949,9/9/2020,3/12/2021,Interventional,A Trial Investigating the Safety and Effects of One BNT162 Vaccine Against COVID-19 in Healthy Adults,"Active, not recruiting",Phase 1/Phase 2,BioNTech SE,NA,NA,NA,NA,NA,0,Germany,0,5,BNT162b3,1
NCT04508023,8/13/2020,2/22/2022,Interventional,"A Study of Rivaroxaban to Reduce the Risk of Major Venous and Arterial Thrombotic Events, Hospitalization and Death in Medically Ill Outpatients With Acute, Symptomatic Coronavirus Disease 2019 (COVID-19) Infection",Recruiting,Phase 3,"Janssen Research & Development, LLC",NA,NA,NA,NA,NA,1,United States,0,10,Rivaroxaban|Placebo|Standard of Care (SOC),0
NCT04463862,6/4/2020,6/1/2021,Observational [Patient Registry],COVID - AirPollution,Completed,NA,"University Hospital, Strasbourg, France",NA,NA,NA,NA,NA,0,Belgium|France,0,2,NA,0
NCT04411667,4/28/2020,6/23/2020,Interventional,Study of SOC Plus IVIG Compared to SOC Alone in the Treatment of COVID-19,Completed,Phase 4,Sharp HealthCare,NA,NA,NA,NA,NA,1,United States,1,3,Octagam,0
NCT04399356,10/1/2020,4/20/2021,Interventional,Niclosamide for Mild to Moderate COVID-19,"Active, not recruiting",Phase 2,Tufts Medical Center,NA,NA,NA,NA,NA,1,United States,0,5,Niclosamide|Placebo|Telehealth monitoring,0
NCT04380896,4/27/2020,7/27/2026,Observational,COVID-19 Staff Testing of Antibody Responses Study (Co-Stars),Recruiting,NA,Great Ormond Street Hospital for Children NHS Foundation Trust,NA,NA,NA,NA,NA,0,United Kingdom,0,2,Blood test|Standardised questionnaires,0
NCT04351581,5/18/2020,6/30/2022,Interventional,Effects of Discontinuing Renin-angiotensin System Inhibitors in Patients With and Without COVID-19,Recruiting,N/A,"University Hospital, Gentofte, Copenhagen",NA,NA,NA,NA,NA,0,Denmark,0,5,Discontinuation of ACEi/ARB|Continuation of ACEi/ARB,0
NCT04942392,9/4/2020,12/3/2020,Interventional,Digital Dance for People With Parkinson's Disease During the COVID-19 Pandemic,Completed,N/A,UmeÃ¥ University,NA,NA,NA,NA,NA,0,Sweden,0,0,Digital dance for PD,0
NCT04942249,5/20/2021,10/31/2021,Observational,Long COVID in Military Organisations,Enrolling by invitation,NA,University of Zurich,NA,NA,NA,NA,NA,0,Switzerland,0,0,No intervention,0
NCT04941209,6/11/2021,12/31/2021,Observational,imPulseâ„¢ Una Infrasound-to-ultrasound E-stethoscope,Recruiting,NA,"Level 42 AI, Inc.",NA,NA,NA,NA,NA,0,"Congo, The Democratic Republic of the|India|Senegal",0,0,imPulseâ„¢ Una infrasound-to-ultrasound e-stethoscope|(PPA >95%) FDA EUA RT-PCR|HR-CT-scan,0
NCT04941183,4/14/2021,11/30/2021,Interventional,"Phase 1 Study to Assess Safety, Tolerability, PD, PK, Immunogenicity of IV NTR-441 Solution in Healthy Volunteers and COVID-19 Patients",Recruiting,Phase 1,Neutrolis,NA,NA,NA,NA,NA,0,Austria,0,0,NTR-441|Placebo,0
NCT04941105,6/1/2021,7/31/2021,Interventional,Impact of PCSK9 Inhibition on Clinical Outcome in Patients During the Inflammatory Stage of the COVID-19,Recruiting,Phase 3,Collegium Medicum w Bydgoszczy,NA,NA,NA,NA,NA,0,Poland,0,0,Evolocumab|Saline solution,0
NCT04941092,6/1/2021,7/10/2021,Observational,ARDS COVID vs ARDS Influenza,Recruiting,NA,"Central Hospital, Nancy, France",NA,NA,NA,NA,NA,0,France,0,0,no intervention,0
NCT04936997,6/7/2021,9/1/2021,Interventional,Immune Response to the COVID-19 Vaccine,Recruiting,Early Phase 1,University of Arizona,NA,NA,NA,NA,NA,1,United States,0,1,SARS-COV2 Pfizer Vaccine,1
NCT04914377,6/8/2021,7/31/2021,Interventional,To Evaluate the Safety and Efficacy of TQ Formula in Covid-19 Participants,Recruiting,Phase 2,Novatek Pharmaceuticals,NA,NA,NA,NA,NA,1,United States,0,1,Black Seed Oil Cap/Tab,0
NCT04805931,3/15/2021,5/1/2021,Interventional,VEText Message Framing and Covid-19 Vaccine Uptake Among at Risk Veterans,Recruiting,N/A,VA Puget Sound Health Care System,NA,NA,NA,NA,NA,1,United States,0,2,Behavioral economics,1
NCT04922827,6/18/2021,9/30/2022,Interventional,Infliximab in the Treatment of Patients With Severe COVID-19 Disease,Recruiting,Phase 2,Jena University Hospital,NA,NA,NA,NA,NA,0,Germany,0,2,Infliximab|Standard of Care,0
NCT04918797,5/26/2021,8/15/2021,Interventional,COVAXIN in a Pediatric Cohort,Recruiting,Phase 2/Phase 3,Bharat Biotech International Limited,NA,NA,NA,NA,NA,0,India,0,1,COVAXIN,1
NCT04915820,5/29/2021,8/6/2021,Interventional,Iron and COVID-19 Vaccine Response,Recruiting,N/A,Jomo Kenyatta University of Agriculture and Technology,NA,NA,NA,NA,NA,0,Kenya,0,2,Ferinject,1
NCT04910880,6/8/2021,6/15/2021,Observational,Personal Protective Equipment Comfort and User Attitude During COVID-19,Completed,NA,Istanbul University-Cerrahpasa,NA,NA,NA,NA,NA,0,Turkey,0,3,NA,0
NCT04901624,6/29/2021,4/30/2022,Interventional,Use of Behavioral Economics in Repeat SARS-CoV-2 (COVID-19) Antibody Testing in Disadvantaged Communities,Enrolling by invitation,N/A,University of Southern California,NA,NA,NA,NA,NA,1,United States,0,1,Family Risk Messaging|Personal Risk Messaging|Loss Protection|Lottery Incentive,0
NCT04896983,6/30/2021,11/30/2021,Observational,National Survey of Mental Health After COVID-19 Outbreak,Recruiting,NA,University of Belgrade,NA,NA,NA,NA,NA,0,Serbia,0,1,NA,0
NCT04892459,5/25/2021,7/25/2021,Interventional,Study on Sequential Immunization of Inactivated SARS-CoV-2 Vaccine and Recombinant SARS-CoV-2 Vaccine (Ad5 Vector),"Active, not recruiting",Phase 4,Jiangsu Province Centers for Disease Control and Prevention,NA,NA,NA,NA,NA,0,China,0,3,Recombinant SARS-CoV-2 Ad5 vectored vaccine|Inactive SARS-CoV-2 vaccine (Vero cell),1
NCT04884477,6/1/2021,6/30/2021,Observational,COVID-19 Infection in Patients Receiving Anti-CD20 Therapy,"Active, not recruiting",NA,Mayo Clinic,NA,NA,NA,NA,NA,1,United States,0,1,Convalescent Plasma,0
NCT04873401,6/10/2021,10/31/2022,Interventional,Leveraging Social Networks to Increase COVID-19 Testing Uptake,Recruiting,N/A,New York State Psychiatric Institute,NA,NA,NA,NA,NA,1,United States,0,1,Chain-referral|Credible Messenger,0
NCT04806815,5/18/2021,5/30/2021,Observational,"Menstrual Cycle-induced Pain, Fatigue and Anxiety in Women Suffered From COVID-19",Completed,NA,Biruni University,NA,NA,NA,NA,NA,0,Turkey,0,4,A survey of 60 questions was created through the internet-based 'Google Forms surveys' site.,0
NCT04834908,6/30/2021,3/31/2022,Interventional,Evaluation of Equine Antibody Treatment in Patients With COVID 19 Infection,Recruiting,Phase 1/Phase 2,Bharat Serums and Vaccines Limited,NA,NA,NA,NA,NA,0,India,0,2,Equine COVID-19 Antiserum|Standard of care,0
NCT04834726,4/29/2021,6/4/2021,Interventional,COVID-19 Vaccine Text Outreach,Enrolling by invitation,N/A,University of Pennsylvania,NA,NA,NA,NA,NA,1,United States,0,3,Opt-In (Call-Back)|Opt-in (In-Bound)|Standard Message|Clinician Endorsement|Scarcity|Opt-Out Framing|Phone Call,1
NCT04816019,4/1/2021,2/28/2022,Interventional,A Study of Intranasal ChAdOx1 nCOV-19,Enrolling by invitation,Phase 1,University of Oxford,NA,NA,NA,NA,NA,0,United Kingdom,0,3,ChAdOx1 nCov-19,1
NCT04815109,4/1/2021,6/30/2021,Observational,Prospective Electroencephalography Evaluation of Sedation in COVID-19,Recruiting,NA,Goethe University,NA,NA,NA,NA,NA,0,Germany,0,2,Encephalography measurement,0
NCT04815018,10/7/2020,5/30/2021,Observational,Shifts in the Respiratory Microbiome and Clinical Outcomes of SARS-CoV-2,Terminated,NA,Pathnostics,Failure to Accrue,NA,NA,NA,NA,1,United States,0,1,NA,0
NCT04805840,2/19/2021,5/31/2022,Observational,Sensitivity of Frequent SARS-CoV-2 (COVID-19) Rapid Antigen Testing Regimen,Recruiting,NA,Columbia University,NA,NA,NA,NA,NA,1,United States,0,1,CoV-SCAN rapid COVID-19 antigen test,0
NCT04820803,2/3/2021,4/29/2021,Interventional,Assessment of the Impact of Oral Intervention With Cetylpyridinium Chloride to Decrease SARS-CoV-2 Viral Load in Patients With COVID-19,Completed,N/A,Instituto de InvestigaciÃ³n Sanitaria AragÃ³n,NA,NA,NA,NA,NA,0,Spain,0,1,ORAL INTERVENTION WITH CETYLPYRIDINIUM CHLORIDE|PLACEBO,0
NCT04798001,4/12/2021,10/31/2022,Interventional,Safety and Immunogenicity of an Intranasal RSV Vaccine Expressing SARS-CoV-2 Spike Protein (COVID-19 Vaccine) in Adults,Recruiting,Phase 1,"Meissa Vaccines, Inc.",NA,NA,NA,NA,NA,1,United States,0,3,"Investigational vaccine against SARS-CoV-2 [MV-014-212] Dosage 1, Single Dose, Intranasal Drops|Investigational vaccine against SARS-CoV-2 [MV-014-212] Dosage 2, Single Dose, Intranasal Drops|Investigational vaccine against SARS-CoV-2 [MV-014-212] Dosage 3, Single Dose, Intranasal Drops|Investigational vaccine against SARS-CoV-2 [MV-014-212] Dosage 3, Two Doses, Intranasal Drops|Investigational vaccine against SARS-CoV-2 [MV-014-212] Dosage 3, Single Dose, Intranasal Spray",1
NCT04788407,12/1/2020,4/30/2022,Interventional,Efficacy and Safety of Nitazoxanide for Post Exposure Prophylaxis of COVID-19 in Household Contacts,Recruiting,Phase 4,FundaciÃ³n HuÃ©sped,NA,NA,NA,NA,NA,0,Argentina,0,2,Nitazoxanide|Placebo,0
NCT04767087,3/5/2021,2/15/2022,Interventional,Honey and Nigella Sativa in COVID-19 Prophylaxis,Recruiting,Phase 2/Phase 3,Sheikh Zayed Federal Postgraduate Medical Institute,NA,NA,NA,NA,NA,0,Pakistan,0,1,Honey|Nigella sativa seed|Placebo,0
NCT04789499,3/15/2021,8/31/2021,Interventional,Smell in Covid-19 and Efficacy of Nasal Theophylline,Recruiting,Phase 2,Washington University School of Medicine,NA,NA,NA,NA,NA,1,United States,0,2,Theophylline Powder,0
NCT04776317,3/25/2021,9/19/2022,Interventional,Chimpanzee Adenovirus and Self-Amplifying mRNA Prime-Boost Prophylactic Vaccines Against SARS-CoV-2 in Healthy Adults,Recruiting,Phase 1,National Institute of Allergy and Infectious Diseases (NIAID),NA,NA,NA,NA,NA,1,United States,0,18,"ChAdV68-S|ChAdV68-S-TCE|SAM-LNP-S|SAM-LNP-S-TCE|Sodium Chloride, 0.9%",1
NCT04776044,4/12/2021,12/31/2021,Interventional,Clinical Trial to Evaluate the Safety and Efficacy of ATR-002 in Adult Hospitalized Patients With COVID-19,Recruiting,Phase 2,Atriva Therapeutics GmbH,NA,NA,NA,NA,NA,0,Germany|India|Netherlands|South Africa|Spain,0,3,ATR-002|Placebo,0
NCT04765436,1/14/2021,2/12/2022,Interventional,"PTX-COVID19-B, an mRNA Humoral Vaccine, is Intended for Prevention of COVID-19 in a General Population. This Study is Designed to Evaluate Safety, Tolerability, and Immunogenicity of PTX-COVID19-B Vaccine in Healthy Seronegative Adults Aged 18-64","Active, not recruiting",Phase 1,Providence Therapeutics Holdings Inc.,NA,NA,NA,NA,NA,0,Canada,0,1,PTX-COVID19-B|Placebo,1
NCT04724538,10/15/2020,2/10/2021,Interventional,Inhalation Low Dose Radionuclide Therapy in Treatment COVID-19,Completed,Phase 1/Phase 2,National Medical Research Radiological Centre of the Ministry of Health of Russia,NA,NA,NA,NA,NA,0,Russian Federation,1,1,99mTc-pertechnetate aerosol|99mTc-pertechnetate aerosol,0
NCT04716998,1/14/2021,1/31/2022,Interventional,Safety and the Efficacy of MesenCure for the Treatment of Pulmonary Manifestations of COVID-19,Recruiting,Phase 1/Phase 2,BonusBio Group Ltd,NA,NA,NA,NA,NA,0,Israel,0,2,MesenCure,0
NCT04780581,2/1/2021,12/1/2021,Interventional,Glucocorticoid Therapy in Coronavirus Disease COVID-19 Patients,Recruiting,Phase 4,FundaciÃ³n Instituto de Estudios de Ciencias de la Salud de Castilla y LeÃ³n,NA,NA,NA,NA,NA,0,Spain,0,1,Dexamethasone|Methylprednisolone,0
NCT04756674,3/10/2021,10/1/2022,Observational,The Impact of Covid-19 on Skeletal Muscle,Recruiting,NA,University of Nottingham,NA,NA,NA,NA,NA,0,United Kingdom,0,1,No intervetion will be used,0
NCT04742725,5/25/2021,7/25/2021,Interventional,A Study to Evaluate the Efficacy and Safety of Prothioneâ„¢ Capsules for Mild to Moderate Coronavirus Disease 2019 (COVID-19),Recruiting,Phase 2,"Prothione, LLC",NA,NA,NA,NA,NA,0,Rwanda,0,4,Placebo|Prothioneâ„¢ (6g),0
NCT04723394,1/28/2021,7/30/2021,Interventional,Phase III Study of AZD7442 for Treatment of COVID-19 in Outpatient Adults,Recruiting,Phase 3,AstraZeneca,NA,NA,NA,NA,NA,1,United States|Argentina|Brazil|Bulgaria|Czechia|Germany|Hungary|Italy|Japan|Mexico|Peru|Poland|Russian Federation|Spain|Ukraine|United Kingdom,0,3,AZD7442|Placebo,0
NCT04707534,1/21/2021,8/21/2021,Interventional,Dexamethasone for COVID-19,Recruiting,Phase 4,University of Oklahoma,NA,NA,NA,NA,NA,1,United States,0,2,Dexamethasone,0
