nct_id,start_date.x,primary_completion_date.x,study_type.x,brief_title.x,overall_status.x,phase.x,source.x,why_stopped.x,pubmed_links,ctg_links,Abstract,Registry,Total_pubs,country,Has_Results,Number_of_updates,intervention,vaccine_trial_flag
NCT04542993,9/8/2020,2/5/2021,Interventional,Can SARS-CoV-2 Viral Load and COVID-19 Disease Severity be Reduced by Resveratrol-assisted Zinc Therapy,"Active, not recruiting",Phase 2,Swedish Medical Center,NA,NA,NA,NA,NA,NA,United States,0,2,Zinc Picolinate|Resveratrol|Zinc Picolinate Placebo|Resveratrol Placebo,0
NCT04542876,5/1/2020,7/31/2020,Interventional,Efficacy and Safety of Guduchi Ghan Vati in the Management of Asymptomatic COVID-19 Infection,Completed,Not Applicable,Aarogyam UK,NA,NA,NA,NA,NA,NA,India,0,0,Guduchi Ghan Vati,0
NCT04542343,11/1/2020,9/30/2021,Interventional,COVID-19 Risk Reduction Among African American Parishioners,Recruiting,Not Applicable,Charles Drew University of Medicine and Science,NA,NA,NA,NA,NA,NA,United States,0,1,"Change in knowledge, motivation, skills, resources",0
NCT04542330,9/15/2020,1/31/2022,Interventional,Using BCG to Protect Senior Citizens During the COVID-19 Pandemic,Recruiting,Phase 3,Bandim Health Project,NA,NA,NA,NA,NA,NA,Denmark,0,2,BCG-Denmark|Saline,1
NCT04542213,8/1/2020,2/28/2021,Interventional,Dipeptidyl Peptidase-4 Inhibitor (DPP4i) for the Control of Hyperglycemia in Patients With COVID-19,Completed,Phase 3,Hospital Regional de Alta Especialidad del Bajio,NA,NA,NA,NA,NA,NA,Mexico,0,1,Linagliptin tablet|Insulin,0
NCT04542447,9/1/2020,9/30/2020,Interventional,To Evaluate Safety and Efficacy of Nuvastatic as an Immunomodulator Adjuvant Therapy in COVID-19 Patients.,Recruiting,Phase 1,Natureceuticals Sdn Bhd,NA,NA,NA,NA,NA,NA,India,0,1,Nuvastatic,0
NCT04542421,7/1/2020,7/1/2021,Interventional,Lung Ultrasound Implementation in the Management of Patients Hospitalized With COVID-19,Recruiting,Not Applicable,"University of Colorado, Denver",NA,NA,NA,NA,NA,NA,United States,0,2,Lung ultrasound use in patients hospitalized with COVID,0
NCT04542395,6/1/2021,11/30/2022,Interventional,COVID-2019 Testing and Vaccination Among African American and Latinx Public Housing Residents,Recruiting,Not Applicable,Charles Drew University of Medicine and Science,NA,NA,NA,NA,NA,NA,United States,0,2,Increasing Willingness and Uptake of COVID-19 Testing and Vaccination,1
NCT04542031,12/14/2020,10/31/2021,Interventional,COVID-19 in a Single Large UK Rheumatology Centre and Impact on QOL,Recruiting,Not Applicable,The Royal Wolverhampton Hospitals NHS Trust,NA,NA,NA,NA,NA,NA,United Kingdom,0,3,Questionnaire,0
NCT04541979,6/4/2020,5/1/2021,Interventional,Aerosoliserat DNase for Treatment of Respiratory Failure in Severe COVID-19,Recruiting,Phase 2,Region Skane,NA,NA,NA,NA,NA,NA,Sweden,0,1,aerosolized DNase|NaCl,0
NCT04540120,9/25/2020,10/31/2021,Interventional,Safety and Efficacy of Dapansutrile for Treatment of Moderate COVID-19 Symptoms and Evidence of Early Cytokine Release Syndrome,Recruiting,Phase 2,Olatec Therapeutics LLC,NA,NA,NA,NA,NA,NA,United States|Netherlands|Switzerland,0,18,dapansutrile capsules|placebo capsules,0
NCT04540419,9/11/2020,6/19/2021,Interventional,Clinical Trial of Recombinant Novel Coronavirus Vaccine (Adenovirus Type 5 Vector) Against COVID-19,"Active, not recruiting",Phase 3,NPO Petrovax,NA,NA,NA,NA,NA,NA,Russian Federation,0,4,Recombinant Novel Coronavirus Vaccine (Adenovirus Type 5 Vector)|Placebo,1
NCT04541680,10/29/2020,3/31/2021,Interventional,Nintedanib for the Treatment of SARS-Cov-2 Induced Pulmonary Fibrosis,Recruiting,Phase 3,Assistance Publique - HÃ´pitaux de Paris,NA,NA,NA,NA,NA,NA,France,0,2,Nintedanib 150 MG [Ofev]|Placebo,0
NCT04541485,12/4/2020,3/3/2021,Interventional,"To Evaluate Safety, Tolerability and Pharmacodynamics of DWRX2003 Against COVID-19 (in Philippines)",Terminated,Phase 1,Daewoong Pharmaceutical Co. LTD.,Enrolment was suspended since 09Dec2020 due to a lack of COVID-19 patients.,NA,NA,NA,NA,NA,"Korea, Republic of",0,1,DWRX2003|Placebo,0
NCT04540406,10/1/2021,12/1/2021,Interventional,NBT-NM108 as an Early Treatment for Suspected or Confirmed Symptomatic COVID-19 Patients,Recruiting,Phase 2,Notitia Biotechnologies Company,NA,NA,NA,NA,NA,NA,United States,0,8,NBT-NM108|Usual Care Only,0
NCT04540185,11/1/2020,11/1/2022,Interventional,A Phase 3 Randomized Double Blind Efficacy and Safety Study of Oral Polio Vaccine and NA-831 for Covid-19,Enrolling by invitation,Phase 3,"NeuroActiva, Inc.",NA,NA,NA,NA,NA,NA,United States|New Zealand,0,1,Biological: oral polio vaccine|Comparable Placebo|NA-831|Comparable Placebo of drug|Combination of oral polio vaccine and NA-831|Comparable Placebo of Oral Polio Vaccine and Placebo of drug,1
NCT04539262,9/14/2020,2/26/2021,Interventional,"Study in Participants With Early Stage Coronavirus Disease 2019 (COVID-19) to Evaluate the Safety, Efficacy, and Pharmacokinetics of Remdesivir Administered by Inhalation",Completed,Phase 1/Phase 2,Gilead Sciences,NA,NA,NA,NA,NA,NA,United States,0,9,Remdesivir (RDV)|Placebo,0
NCT04539626,10/1/2020,7/31/2021,Interventional,Estrogen Therapy in Non-severe COVID-19 Patients,Recruiting,Not Applicable,"CMN ""20 de Noviembre""",NA,NA,NA,NA,NA,NA,Mexico,0,2,Estrogen Therapy,0
NCT04539821,10/1/2020,5/31/2021,Interventional,Virtual Pain Care Management (COVID-19),Completed,Not Applicable,VA Office of Research and Development,NA,NA,NA,NA,NA,NA,United States,0,5,VCPM,0
NCT04537949,9/9/2020,3/12/2021,Interventional,A Trial Investigating the Safety and Effects of One BNT162 Vaccine Against COVID-19 in Healthy Adults,"Active, not recruiting",Phase 1/Phase 2,BioNTech SE,NA,NA,NA,NA,NA,NA,Germany,0,5,BNT162b3,1
NCT04537351,8/24/2020,12/31/2021,Interventional,The MEseNchymal coviD-19 Trial: MSCs in Adults With Respiratory Failure Due to COVID-19 or Another Underlying Cause,Recruiting,Phase 1/Phase 2,Cynata Therapeutics Limited,NA,NA,NA,NA,NA,NA,Australia,0,3,CYP-001,0
NCT04537962,6/11/2020,12/30/2020,Interventional,Salivary SARS-CoV-2 Load of Covid-19 Patients After Oral Antimicrobial Solutions and Dentifrices,Enrolling by invitation,Not Applicable,Hospital Israelita Albert Einstein,NA,NA,NA,NA,NA,NA,Brazil,0,1,Colgate PeriogardÂ® mouthwash|Colgate PeroxylÂ® mouthwash|Colgate TotalÂ® Mouthwash|Toothpaste with sodium monofluorophosphate|Toothpaste with sodium fluoride and zinc|Toothpaste with tin fluoride,0
NCT04537663,8/25/2020,6/25/2021,Interventional,Prevention Of Respiratory Tract Infection And Covid-19 Through BCG Vaccination In Vulnerable Older Adults,Recruiting,Phase 4,UMC Utrecht,NA,NA,NA,NA,NA,NA,Netherlands,0,1,Bacille Calmette-GuÃ©rin (BCG)|Placebo,1
NCT04537806,12/18/2020,7/1/2021,Interventional,A Study of Brexanolone for Acute Respiratory Distress Syndrome Due to COVID-19,Terminated,Phase 3,Sage Therapeutics,Internal company decision,NA,NA,NA,NA,NA,United States,0,5,Brexanolone|Placebo,0
NCT04537299,10/31/2021,12/31/2023,Interventional,COVID-FIS: Pilot in COVID-19 (SARS-CoV-2) of Fisetin in Older Adults in Nursing Homes,Enrolling by invitation,Phase 2,Mayo Clinic,NA,NA,NA,NA,NA,NA,United States,0,7,Fisetin|Placebo,0
NCT04536935,11/30/2020,6/20/2021,Interventional,Mobile Mental Health Apps for Suicide Prevention,Completed,Not Applicable,University of Washington,NA,NA,NA,NA,NA,NA,United States,0,4,Mobile Mental Health App - 1|Mobile Mental Health App - 2|Mobile Mental Health App - 3|Mobile Mental Health App - 4,0
NCT04536350,5/18/2021,12/31/2021,Interventional,Inhaled Aviptadil for the Treatment of COVID-19 in Patients at High Risk for ARDS,Recruiting,Phase 2,"Cantonal Hosptal, Baselland",NA,NA,NA,NA,NA,NA,Switzerland,0,4,Aviptadil 67Î¼g|Placebo 0.9% NaCl solution,0
NCT04536441,4/1/2020,5/30/2020,Interventional,Ultra-brief Online Mindfulness-based Intervention During COVID-19 Movement Control Order,Completed,Not Applicable,Universiti Tunku Abdul Rahman,NA,NA,NA,NA,NA,NA,Malaysia,0,0,Ultra Brief Online Mindfulness-based Intervention|Control,0
NCT04535869,12/28/2020,4/1/2021,Interventional,Efficacy and Safety of Direct Anti HCV Drugs in the Treatment of SARS-COV-2 (COVID-19),Recruiting,Phase 3,Mansoura University,NA,NA,NA,NA,NA,NA,Egypt,0,3,Sofosbuvir 400 MG plus Daclatasvir 200mg,0
NCT04535856,11/14/2020,1/14/2021,Interventional,Therapeutic Study to Evaluate the Safety and Efficacy of DW-MSC in COVID-19 Patients,Completed,Phase 1,Ina-Respond,NA,NA,NA,NA,NA,NA,Indonesia,0,6,allogeneic mesenchymal stem cell|Placebo,0
NCT04535674,10/9/2020,11/30/2021,Interventional,Asunercept in Patients With Severe COVID-19,Recruiting,Phase 2,Apogenix AG,NA,NA,NA,NA,NA,NA,Russian Federation|Spain,0,7,Asunercept,0
NCT04536298,12/28/2020,12/31/2021,Interventional,Vitamin D and COVID-19 Trial,Recruiting,Phase 3,Brigham and Women's Hospital,NA,NA,NA,NA,NA,NA,United States,0,4,vitamin D|Placebo,0
NCT04536051,6/2/2020,9/30/2021,Interventional,A Study of a Candidate COVID-19 Vaccine (COV003),Recruiting,Phase 3,University of Oxford,NA,NA,NA,NA,NA,NA,Brazil,0,2,ChAdOx1 nCoV-19 single dose + paracetamol|MenACWY single dose + paracetamol|ChAdOx1 nCoV-19 two dose + paracetamol|MenACWY prime & saline placebo boost + paracetamol,1
NCT04535700,9/18/2020,3/10/2021,Interventional,Clinical Trial of Pioglitazone Treatment in Patients With Type 2 Diabetes Mellitus and Covid-19,Recruiting,Phase 4,Fundacion para la Investigacion Biomedica del Hospital Universitario Ramon y Cajal,NA,NA,NA,NA,NA,NA,Spain,0,1,Pioglitazone 30 mg|standard of care,0
NCT04535063,4/18/2020,12/30/2020,Interventional,Convalescent Plasma as Potential Therapy for Severe COVID-19 Pneumonia,Recruiting,Phase 3,Centro de EducaciÃ³n Medica e Investigaciones ClÃ­nicas Norberto Quirno,NA,NA,NA,NA,NA,NA,Argentina,0,1,COVID19 convalescent plasma infusion,0
NCT04534790,7/24/2020,12/12/2020,Interventional,Anti-inflammatory Effect of Low-Dose Whole-Lung Radiation for COVID-19 Pneumonia,Completed,Not Applicable,Instituto Mexicano del Seguro Social,NA,NA,NA,NA,NA,NA,Mexico,0,1,Low Dose Radiotherapy,0
NCT04534673,8/5/2020,12/31/2021,Interventional,Pegylated Interferon Lambda for Treatment of COVID-19 Infection,Recruiting,Phase 2,Soroka University Medical Center,NA,NA,NA,NA,NA,NA,Israel,0,0,Lambda 180 mcg S.C,0
NCT04534725,12/17/2020,12/31/2021,Interventional,COVID-19 Prevention and Treatment in Cancer; a Sequential Multiple Assignment Randomised Trial;,Recruiting,Phase 3,"Peter MacCallum Cancer Centre, Australia",NA,NA,NA,NA,NA,NA,Australia,0,5,Interferon alfa|Selinexor|Lenzilumab,0
NCT04532931,9/3/2020,8/5/2021,Interventional,COVID-19 Treatment in South Africa,Completed,Phase 2,Shin Poong Pharmaceutical Co. Ltd.,NA,NA,NA,NA,NA,NA,South Africa,0,5,Standard of care (Paracetamol)|Artesunate-amodiaquine|Pyronaridine-artesunate|Favipiravir plus Nitazoxanide|Sofosbuvir/daclatasvir,0
NCT04532372,10/23/2020,9/18/2022,Interventional,Leflunomide for the Treatment of Severe COVID-19 in Patients With a Concurrent Malignancy,Recruiting,Phase 1/Phase 2,City of Hope Medical Center,NA,NA,NA,NA,NA,NA,United States,0,3,Best Practice|Leflunomide|Placebo Administration,0
NCT04532294,9/8/2020,1/15/2021,Interventional,"Safety, Tolerability, Pharmacokinetics, and Immunogenicity of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2/COVID-19) Neutralizing Antibody in Healthy Participants",Completed,Phase 1,BeiGene,NA,NA,NA,NA,NA,NA,Australia,0,5,BGB DXP593|Placebo,0
NCT04531774,8/28/2020,6/1/2021,Interventional,RECHARGE: A Brief Psychological Intervention to Build Resilience in Healthcare Workers During COVID-19,Recruiting,Not Applicable,University of Zurich,NA,NA,NA,NA,NA,NA,Switzerland,0,2,RECHARGE|Self Study,0
NCT04531618,8/13/2020,12/31/2021,Interventional,Mother-infant Bonding During COVID-19,Recruiting,Not Applicable,Columbia University,NA,NA,NA,NA,NA,NA,United States,0,1,Family Nurture Intervention (FNI),0
NCT04530422,4/15/2020,7/8/2020,Interventional,Efficacy of Sofosbuvir Plus Ledipasvir in Egyptian Patients With COVID-19 Compared to Standard Treatment,Completed,Phase 3,Almaza Military Fever Hospital,NA,NA,NA,NA,NA,NA,Egypt,0,0,Sofosbuvir plus Ledipasvir,0
NCT04530370,5/29/2020,9/30/2020,Interventional,Efficacy and Safety of Recovered Covid 19 Plasma Transfusion to Covid 19 Severly Ill Patients,Recruiting,Early Phase 1,South Valley University,NA,NA,NA,NA,NA,NA,Egypt,0,0,recovered covid 19 patients plasma,0
NCT04530656,8/28/2020,10/28/2020,Interventional,Phase I Trial of a Recombinant SARS-CoV-2 Vaccine (Sf9 Cell),"Active, not recruiting",Phase 1,Jiangsu Province Centers for Disease Control and Prevention,NA,NA,NA,NA,NA,NA,China,0,2,"Two doses of middle-dose recombinant SARS-CoV-2 vaccine (Sf9 Cell) at the schedule of day 0, 28|Two doses of high-dose recombinant SARS-CoV-2 vaccine (Sf9 Cell) at the schedule of day 0, 28|Three doses of high-dose recombinant SARS-CoV-2 vaccine (Sf9 Cell) at the schedule of day 0, 14, 28|Two doses of placebo at the schedule of day 0, 28ï¼ˆmiddle-dose groupï¼‰|Two doses of placebo at the schedule of day 0, 28ï¼ˆhigh-dose groupï¼‰|Three doses of placebo at the schedule of day 0, 14, 28ï¼ˆhigh-dose groupï¼‰",1
NCT04530136,11/30/2020,8/15/2021,Interventional,Prevention of Severe SARS-CoV-2 Infection in Hospitalized Patients With COVID-19,Recruiting,Phase 2,Pharming Technologies B.V.,NA,NA,NA,NA,NA,NA,United States,0,2,Ruconest,0
NCT04530448,10/5/2020,7/15/2021,Interventional,Coronavirus Induced Acute Kidney Injury: Prevention Using Urine Alkalinization,"Active, not recruiting",Phase 4,West Virginia University,NA,NA,NA,NA,NA,NA,United States,0,4,Sodium bicarbonate|Standard of Care,0
NCT04530578,6/1/2020,10/30/2020,Interventional,Nebulized Heparin in Severe Acute Respiratory Syndrome COVID-19,Recruiting,Phase 4,"Clinica San Camilo, Argentina",NA,NA,NA,NA,NA,NA,Argentina,0,1,Heparin sodium|Enoxaparin,0
NCT04529499,8/20/2020,3/31/2021,Interventional,Clinical Trial Evaluating the Efficacy and Safety of Favipiravir in Moderate to Severe COVID-19 Patients,"Active, not recruiting",Phase 3,Dr. Reddy's Laboratories Limited,NA,NA,NA,NA,NA,NA,Kuwait,0,2,AVIGAN|Placebo Comparator,0
NCT04528368,12/11/2020,12/30/2021,Interventional,Convalescent Plasma for Treating Patients With COVID-19 Pneumonia Without Indication of Ventilatory Support,Recruiting,Phase 2,D'Or Institute for Research and Education,NA,NA,NA,NA,NA,NA,Brazil,0,2,Convalescent plasma,0
NCT04528888,11/25/2020,6/30/2021,Interventional,Steroids and Unfractionated Heparin in Critically Ill Patients With Pneumonia From COVID-19 Infection,Recruiting,Phase 3,University of Modena and Reggio Emilia,NA,NA,NA,NA,NA,NA,Italy,0,1,Enoxaparin|Methylprednisolone|unfractionated heparin,0
NCT04528329,3/30/2021,9/1/2021,Interventional,Anosmia and / or Ageusia and Early Corticosteroid Use,Recruiting,Phase 4,ClinAmygate,NA,NA,NA,NA,NA,NA,Egypt,0,4,Early-Dexamethasone|Late dexamethazone,0
NCT04527575,7/27/2020,5/31/2021,Interventional,"Study of the Safety, Reactogenicity and Immunogenicity of ""EpiVacCorona"" Vaccine for the Prevention of COVID-19","Active, not recruiting",Phase 1/Phase 2,"Federal Budgetary Research Institution State Research Center of Virology and Biotechnology ""Vector""",NA,NA,NA,NA,NA,NA,Russian Federation,0,3,"EpiVacCorona (EpiVacCorona vaccine based on peptide antigens for the prevention of COVID-19)|Placebo (sodium chloride bufus, solvent for the preparation of dosage forms for injection 0.9%)",1
NCT04527354,9/1/2020,2/10/2021,Interventional,Pilot Study to Assess Efficacy and Safety of Treamid in the Rehabilitation of Patients After COVID-19 Pneumonia,Completed,Phase 2,PHARMENTERPRISES LLC,NA,NA,NA,NA,NA,NA,Russian Federation,0,3,Treamid|Placebo,0
NCT04527432,12/16/2020,3/31/2022,Interventional,COVID-19 Health Professional Impact Study,"Active, not recruiting",Not Applicable,The Royal Wolverhampton Hospitals NHS Trust,NA,NA,NA,NA,NA,NA,United Kingdom,0,4,Survey|SARS-CoV-2 antibody test,0
NCT04527562,7/14/2020,11/15/2020,Interventional,Colchicine in Moderate Symptomatic COVID-19 Patients,Completed,Not Applicable,Dhaka Medical College,NA,NA,NA,NA,NA,NA,Bangladesh,0,2,Colchicine|Placebo,0
NCT04527471,9/4/2020,2/15/2021,Interventional,Study of Ensifentrine or Placebo Delivered Via pMDI in Hospitalized Patients With COVID-19,"Active, not recruiting",Phase 2,Verona Pharma plc,NA,NA,NA,NA,NA,NA,United States,0,4,Ensifentrine Dose 1|Placebo pMDI,0
NCT05139433,10/15/2021,3/31/2023,Interventional,Brief Internet-delivered Intervention for Children and Adolescents With Anxiety and Depression Symptoms,Recruiting,Not Applicable,University of Sao Paulo,NA,NA,NA,NA,NA,NA,Brazil,0,0,Telepsychotherapy|Psychoeducational Videos,0
NCT05139979,9/15/2021,12/31/2023,Interventional,Yogic Breathing and Guided Meditation for Long Covid Symptoms,Enrolling by invitation,Not Applicable,Beth Israel Deaconess Medical Center,NA,NA,NA,NA,NA,NA,United States,0,0,Breathing and Wellness Webinar|Routine Daily Activity,0
NCT05121701,11/30/2021,2/15/2022,Interventional,Covid-19 Pandemic and Use of Video Laryngoscopy,Recruiting,Not Applicable,Van BÃ¶lge EÄŸitim ve AraÅŸtÄ±rma Hastanesi,NA,NA,NA,NA,NA,NA,Turkey,0,1,Videolaryngoscope|Macintosh Laryngoscope,0
NCT05108584,11/19/2021,1/4/2022,Interventional,Intubation in Coronavirus Disease 19 With Level 3 PPE,Recruiting,Not Applicable,Indonesia University,NA,NA,NA,NA,NA,NA,Indonesia,0,1,PPE Level 3 and Video Laryngoscope|PPE Level 3 and Direct Laryngoscope|PPE Level 2 and Direct Laryngoscope,0
NCT05107479,11/9/2021,1/31/2022,Interventional,Effectiveness of Interactive Voice Response for COVID-19 Vaccination Training in the Democratic Republic of the Congo,"Active, not recruiting",Not Applicable,Stanford University,NA,NA,NA,NA,NA,NA,United States,0,2,COVID-19 Vaccine IVR Training|Control Condition,1
NCT05080179,12/11/2020,1/28/2021,Interventional,Impact of Nudges on Downloads of COVID-19 Exposure Notification Smartphone Apps: A Randomized Trial,Completed,Not Applicable,University of Pennsylvania,NA,NA,NA,NA,NA,NA,United States,0,1,Self-Benefit/Social Norm|Self-Benefit/No Social Norm|Other Benefit/Social Norm|Other Benefit/No Social Norm,0
NCT05047601,9/9/2021,3/2/2022,Interventional,A Post-Exposure Prophylaxis Study of PF-07321332/Ritonavir in Adult Household Contacts of an Individual With Symptomatic COVID-19,Recruiting,Phase 3,Pfizer,NA,NA,NA,NA,NA,NA,"United States|Argentina|Brazil|Czechia|Hungary|Japan|Korea, Republic of|Malaysia|Mexico|Poland|Puerto Rico|Russian Federation|South Africa|Taiwan|Thailand|Turkey|Ukraine",0,5,PF-07321332|Placebo for PF-07321332|Placebo for Ritonavir|Ritonavir,0
NCT04844658,2/17/2021,10/29/2021,Interventional,"Covid-19, Hospitalized, PatIents, Nasafytol",Completed,Not Applicable,Tilman S.A.,NA,NA,NA,NA,NA,NA,Belgium,0,2,NASAFYTOLÂ®|FULTIUMÂ® -D3 800,0
NCT04583969,10/19/2020,12/31/2021,Interventional,ACTIV-5 / Big Effect Trial (BET-B) for the Treatment of COVID-19,Recruiting,Phase 2,National Institute of Allergy and Infectious Diseases (NIAID),NA,NA,NA,NA,NA,NA,"United States|Korea, Republic of",0,63,Lenzilumab|Placebo|Remdesivir,0
NCT04432272,7/16/2020,11/13/2020,Interventional,ANTIBODY-LEVEL BASED ANALYSIS OF COVID-19 CONVALESCENT SERUM (ABACCuS),Terminated,Phase 2,William Beaumont Hospitals,"The EUA for CCP was updated by FDA, stipulating that only high titer units be used. This study required untitered units. The study became infeasible",NA,NA,NA,NA,NA,United States,1,6,COVID-19 convalescent plasma,0
NCT04426695,6/11/2020,5/7/2021,Interventional,"Safety, Tolerability, and Efficacy of Anti-Spike (S) SARS-CoV-2 Monoclonal Antibodies for Hospitalized Adult Patients With COVID-19",Completed,Phase 1/Phase 2,Regeneron Pharmaceuticals,NA,NA,NA,NA,NA,NA,"United States|Brazil|Chile|Mexico|Moldova, Republic of|Romania",0,22,REGN10933+REGN10987 combination therapy|Placebo,0
NCT04360096,2/15/2021,12/15/2021,Interventional,Inhaled ZYESAMIâ„¢ (Aviptadil Acetate) for the Treatment of Severe COVID-19,Recruiting,Phase 2/Phase 3,"NeuroRx, Inc.",NA,NA,NA,NA,NA,NA,United States,0,16,ZYESAMIâ„¢ (aviptadil acetate)|Placebo|Nebulized administration of ZYESAMIâ„¢ or Placebo,0
