nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,days_since_update
NCT04918797,"ClinicalTrials.gov processed this data on July 07, 2021",2021-05-18,NA,NA,2021-07-01,2021-06-02,2021-06-09,Actual,NA,NA,NA,NA,NA,NA,2021-07-01,2021-07-02,Actual,"May 26, 2021",Actual,2021-05-26,July 2021,2021-07-31,"January 25, 2022",Anticipated,2022-01-25,"August 15, 2021",Anticipated,2021-08-15,NA,Interventional,COVAXIN-Peds,,COVAXIN in a Pediatric Cohort,"A Phase II/III, Open Label, Multicenter Study to Evaluate the Safety, Reactogenicity and Immunogenicity of the Whole-Virion Inactivated SARS-CoV-2 Vaccine (COVAXINÂ®) in Healthy Volunteers Ages â‰¤18 to â‰¥ 2 Years.",Recruiting,NA,Phase 2/Phase 3,525,Anticipated,Bharat Biotech International Limited,,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-07-08T01:14:13Z,2021-07-08T01:14:13Z,10
NCT04915820,"ClinicalTrials.gov processed this data on July 07, 2021",2021-05-28,NA,NA,2021-06-30,2021-06-04,2021-06-07,Actual,NA,NA,NA,NA,NA,NA,2021-06-30,2021-07-02,Actual,"May 29, 2021",Actual,2021-05-29,June 2021,2021-06-30,"August 6, 2021",Anticipated,2021-08-06,"August 6, 2021",Anticipated,2021-08-06,NA,Interventional,NA,,Iron and COVID-19 Vaccine Response,Iron and Vaccine-preventable Viral Disease,Recruiting,NA,N/A,112,Anticipated,Jomo Kenyatta University of Agriculture and Technology,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-07-08T01:14:28Z,2021-07-08T01:14:28Z,11
NCT04904471,"ClinicalTrials.gov processed this data on July 07, 2021",2021-05-26,NA,NA,2021-06-27,2021-05-26,2021-05-27,Actual,NA,NA,NA,NA,NA,NA,2021-06-27,2021-06-30,Actual,"June 18, 2021",Actual,2021-06-18,May 2021,2021-05-31,"December 31, 2022",Anticipated,2022-12-31,"February 28, 2022",Anticipated,2022-02-28,NA,Interventional,NA,,A Global Phase III Clinical Trial of Recombinant COVID- 19 Vaccine (Sf9 Cells),"A Global Multicenter, Randomized, Double-blind, Placebo-controlled, Phase III Clinical Trial to Evaluate the Efficacy, Safety, and Immunogenicity of Recombinant COVID-19 Vaccine (Sf9 Cells), for the Prevention of COVID-19 in Adults Aged 18 Years and Older",Enrolling by invitation,NA,Phase 3,40000,Anticipated,"WestVac Biopharma Co., Ltd.",,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-07-08T01:15:24Z,2021-07-08T01:15:24Z,14
NCT04892459,"ClinicalTrials.gov processed this data on July 07, 2021",2021-05-10,NA,NA,2021-06-29,2021-05-16,2021-05-19,Actual,NA,NA,NA,NA,NA,NA,2021-06-29,2021-06-30,Actual,"May 25, 2021",Actual,2021-05-25,June 2021,2021-06-30,"December 25, 2021",Anticipated,2021-12-25,"July 25, 2021",Anticipated,2021-07-25,NA,Interventional,NA,,Study on Sequential Immunization of Inactivated SARS-CoV-2 Vaccine and Recombinant SARS-CoV-2 Vaccine (Ad5 Vector),"Safety and Immunogenicity of Sequential Immunization of Inactivated SARS-CoV-2 Vaccine and Recombinant SARS-CoV-2 Vaccine (Ad5 Vector) in Chinese Healthy Adults Aged 18-59 Years: a Randomized, Observer-blind, Parallel-controlled Clinical Trial","Active, not recruiting",NA,Phase 4,300,Anticipated,Jiangsu Province Centers for Disease Control and Prevention,,4,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-07-08T01:16:25Z,2021-07-08T01:16:25Z,12
NCT04869358,"ClinicalTrials.gov processed this data on July 07, 2021",2021-04-29,NA,NA,2021-07-02,2021-04-29,2021-05-03,Actual,NA,NA,NA,NA,NA,NA,2021-07-02,2021-07-06,Actual,"May 27, 2021",Actual,2021-05-27,July 2021,2021-07-31,"January 16, 2023",Anticipated,2023-01-16,"December 22, 2021",Anticipated,2021-12-22,NA,Interventional,KYRIOS,,Exploring the Immune Response to SARS-CoV-2 COVID-19 Vaccines in Patients With Relapsing Multiple Sclerosis (RMS) Treated With Ofatumumab,Tracking the Immune Response to SARS-CoV-2 modRNA Vaccines in an Open-label Multicenter Study in Participants With Relapsing Multiple Sclerosis Treated With Ofatumumab s.c. (KYRIOS),Recruiting,NA,Phase 4,40,Anticipated,Novartis,,2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,"Novartis is committed to sharing with qualified external researchers, access to patient-level data and supporting clinical documents from eligible studies. These requests are reviewed and approved by an independent review panel on the basis of scientific merit. All data provided is anonymized to respect the privacy of patients who have participated in the trial in line with applicable laws and regulations.
This trial data availability is according to the criteria and process described on https://www.clinicalstudydatarequest.com/.",2021-07-08T01:18:38Z,2021-07-08T01:18:38Z,9
NCT04834726,"ClinicalTrials.gov processed this data on July 07, 2021",2021-04-06,NA,NA,2021-07-01,2021-04-06,2021-04-08,Actual,NA,NA,NA,NA,NA,NA,2021-07-01,2021-07-02,Actual,"April 29, 2021",Actual,2021-04-29,July 2021,2021-07-31,"July 30, 2021",Anticipated,2021-07-30,"June 4, 2021",Actual,2021-06-04,NA,Interventional,NA,,COVID-19 Vaccine Text Outreach,Pragmatic Trial of COVID Vaccine Text Outreach Interventions,Enrolling by invitation,NA,N/A,20500,Anticipated,University of Pennsylvania,,9,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-07-08T01:23:53Z,2021-07-08T01:23:53Z,10
NCT04833101,"ClinicalTrials.gov processed this data on July 07, 2021",2021-04-03,NA,NA,2021-06-29,2021-04-03,2021-04-06,Actual,NA,NA,NA,NA,NA,NA,2021-06-29,2021-06-30,Actual,"April 7, 2021",Actual,2021-04-07,June 2021,2021-06-30,"December 15, 2021",Anticipated,2021-12-15,"June 15, 2021",Actual,2021-06-15,NA,Interventional,NA,,Study on Sequential Immunization of Recombinant COVID-19 Vaccine (Ad5 Vector) and RBD-based Protein Subunit Vaccine,"Safety and Immunogenicity of Sequential Immunization of Recombinant COVID-19 Vaccine (Ad5 Vector) and RBD-based Protein Subunit Vaccine Against COVID-19 in Chinese Healthy Population: Randomized, Observer-blind, Placebo-controlled Study","Active, not recruiting",NA,Phase 4,120,Anticipated,Jiangsu Province Centers for Disease Control and Prevention,,4,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-07-08T01:24:00Z,2021-07-08T01:24:00Z,12
NCT04816019,"ClinicalTrials.gov processed this data on July 07, 2021",2021-03-15,NA,NA,2021-07-05,2021-03-24,2021-03-25,Actual,NA,NA,NA,NA,NA,NA,2021-07-05,2021-07-07,Estimate,"April 1, 2021",Actual,2021-04-01,July 2021,2021-07-31,February 2022,Anticipated,2022-02-28,February 2022,Anticipated,2022-02-28,NA,Interventional,NA,,A Study of Intranasal ChAdOx1 nCOV-19,"A Phase I Study to Determine Safety, Tolerability and Immunogenicity of Intranasal Administration of the COVID Vaccine ChAdOx1 nCOV-19 in Healthy UK Adults",Enrolling by invitation,NA,Phase 1,54,Anticipated,University of Oxford,,5,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-07-08T01:25:09Z,2021-07-08T01:25:09Z,6
NCT04798001,"ClinicalTrials.gov processed this data on July 07, 2021",2021-03-09,NA,NA,2021-07-01,2021-03-12,2021-03-15,Actual,NA,NA,NA,NA,NA,NA,2021-07-01,2021-07-07,Estimate,"April 12, 2021",Actual,2021-04-12,July 2021,2021-07-31,"October 31, 2022",Anticipated,2022-10-31,"October 31, 2022",Anticipated,2022-10-31,NA,Interventional,NA,,Safety and Immunogenicity of an Intranasal RSV Vaccine Expressing SARS-CoV-2 Spike Protein (COVID-19 Vaccine) in Adults,"Phase 1, Open-Label, Dose-Escalation Study to Evaluate Tolerability, Safety, and Immunogenicity of an Intranasal Live Attenuated Respiratory Syncytial Virus Vaccine Expressing Spike Protein of SARS-CoV-2 in Healthy Adults Ages 18 - 69 Years",Recruiting,NA,Phase 1,130,Anticipated,"Meissa Vaccines, Inc.",,8,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-07-08T01:27:33Z,2021-07-08T01:27:33Z,10
NCT04785144,"ClinicalTrials.gov processed this data on July 07, 2021",2021-03-04,NA,NA,2021-07-01,2021-03-04,2021-03-05,Actual,NA,NA,NA,NA,NA,NA,2021-07-01,2021-07-02,Actual,"March 29, 2021",Actual,2021-03-29,"April 6, 2021",2021-04-06,"August 31, 2022",Anticipated,2022-08-31,"August 31, 2022",Anticipated,2022-08-31,NA,Interventional,NA,,Safety and Immunogenicity Study of a SARS-CoV-2 (COVID-19) Variant Vaccine (mRNA-1273.351) in NaÃ¯ve and Previously Vaccinated Adults,"Phase 1, Open-Label, Randomized Study of the Safety and Immunogenicity of a SARS-CoV-2 Variant Vaccine (mRNA-1273.351) in NaÃ¯ve and Previously Vaccinated Adults","Active, not recruiting",NA,Phase 1,135,Actual,National Institute of Allergy and Infectious Diseases (NIAID),,10,NA,NA,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,NA,NA,2021-07-08T01:28:30Z,2021-07-08T01:28:30Z,10
NCT04776317,"ClinicalTrials.gov processed this data on July 07, 2021",2021-02-25,NA,NA,2021-07-01,2021-02-25,2021-03-01,Actual,NA,NA,NA,NA,NA,NA,2021-07-01,2021-07-02,Actual,"March 25, 2021",Actual,2021-03-25,"June 14, 2021",2021-06-14,"September 19, 2022",Anticipated,2022-09-19,"September 19, 2022",Anticipated,2022-09-19,NA,Interventional,NA,,Chimpanzee Adenovirus and Self-Amplifying mRNA Prime-Boost Prophylactic Vaccines Against SARS-CoV-2 in Healthy Adults,"A Phase 1 Trial to Evaluate the Safety, Immunogenicity, and Reactogenicity of Heterologous and Homologous Chimpanzee Adenovirus and Self-Amplifying mRNA Prime-Boost Prophylactic Vaccines Against SARS-CoV-2 in Healthy Adults",Recruiting,NA,Phase 1,150,Anticipated,National Institute of Allergy and Infectious Diseases (NIAID),,16,NA,NA,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,NA,NA,2021-07-08T01:29:01Z,2021-07-08T01:29:01Z,10
NCT04765436,"ClinicalTrials.gov processed this data on July 07, 2021",2021-02-16,NA,NA,2021-06-28,2021-02-19,2021-02-21,Actual,NA,NA,NA,NA,NA,NA,2021-06-28,2021-06-30,Actual,"January 14, 2021",Actual,2021-01-14,June 2021,2021-06-30,"February 12, 2022",Anticipated,2022-02-12,"February 12, 2022",Anticipated,2022-02-12,NA,Interventional,NA,,"PTX-COVID19-B, an mRNA Humoral Vaccine, is Intended for Prevention of COVID-19 in a General Population. This Study is Designed to Evaluate Safety, Tolerability, and Immunogenicity of PTX-COVID19-B Vaccine in Healthy Seronegative Adults Aged 18-64","A Phase I, First-in-Human, Observer-Blinded, Randomized, Placebo Controlled, Ascending Dose Study to Evaluate the Safety, Tolerability, and Immunogenicity of PTX-COVID19-B Vaccine in Healthy Seronegative Adults Aged 18-64","Active, not recruiting",NA,Phase 1,60,Anticipated,Providence Therapeutics Holdings Inc.,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-07-08T01:29:47Z,2021-07-08T01:29:47Z,13
NCT04761822,"ClinicalTrials.gov processed this data on July 07, 2021",2021-02-17,NA,NA,2021-07-01,2021-02-17,2021-02-21,Actual,NA,NA,NA,NA,NA,NA,2021-07-01,2021-07-06,Actual,"April 7, 2021",Actual,2021-04-07,July 2021,2021-07-31,August 2021,Anticipated,2021-08-31,July 2021,Anticipated,2021-07-31,NA,Interventional,SARS,,COVID19 SARS Vaccinations: Systemic Allergic Reactions to SARS-CoV-2 Vaccinations,Systemic Allergic Reactions to SARS-CoV-2 Vaccination,Recruiting,NA,Phase 2,3400,Anticipated,National Institute of Allergy and Infectious Diseases (NIAID),,4,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,"After completion of the trial, within 24 months status post database lock.","Registration is available for the Immunology Database and Analysis Portal (ImmPort) at: https://www.immport.org/registration. Submit a rationale for the purpose of requesting study data access.
ImmPort is a long-term archive of clinical and mechanistic data, a National Institute of Allergy and Infectious Diseases Division of Allergy, Immunology and Transplantation (NIAID DAIT)-funded data repository. This archive is in support of the NIH mission to share data with the public. Data shared through ImmPort is provided by NIH-funded programs, other research organizations and individual scientists, ensuring these discoveries will be the foundation of future research.",https://www.immport.org/home,Yes,Participant level data access and additional relevant materials will be made available upon completion of the trial.,2021-07-08T01:29:57Z,2021-07-08T01:29:57Z,10
NCT04695652,"ClinicalTrials.gov processed this data on July 07, 2021",2020-12-31,NA,NA,2021-07-01,2021-01-04,2021-01-05,Actual,NA,NA,NA,NA,NA,NA,2021-07-01,2021-07-06,Actual,"December 30, 2020",Actual,2020-12-30,December 2020,2020-12-31,June 2022,Anticipated,2022-06-30,"June 2, 2021",Actual,2021-06-02,NA,Interventional,COVID-19,,A Study to Evaluate MVC-COV1901 Vaccine Against COVID-19 in Adult,"A Phase II, Prospective, Double-blinded, Multi-Center, Multi-Regional Study to Evaluate the Safety, Tolerability, and Immunogenicity of the SARS-CoV-2 Vaccine Candidate MVC-COV1901","Active, not recruiting",NA,Phase 2,3700,Anticipated,Medigen Vaccine Biologics Corp.,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-07-08T01:34:37Z,2021-07-08T01:34:37Z,10
NCT04516746,"ClinicalTrials.gov processed this data on July 07, 2021",2020-08-17,NA,NA,2021-07-01,2020-08-17,2020-08-18,Actual,NA,NA,NA,NA,NA,NA,2021-07-01,2021-07-02,Actual,"August 28, 2020",Actual,2020-08-28,July 2021,2021-07-31,"February 14, 2023",Anticipated,2023-02-14,"March 5, 2021",Actual,2021-03-05,NA,Interventional,NA,,"Phase III Double-blind, Placebo-controlled Study of AZD1222 for the Prevention of COVID-19 in Adults","A Phase III Randomized, Double-blind, Placebo-controlled Multicenter Study in Adults, to Determine the Safety, Efficacy, and Immunogenicity of AZD1222, a Non-replicating ChAdOx1 Vector Vaccine, for the Prevention of COVID-19","Active, not recruiting",NA,Phase 3,32459,Actual,AstraZeneca,,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,"AstraZeneca will meet or exceed data availability as per the commitments made to the EFPIA Pharma Data Sharing Principles. For details of our timelines, please rerefer to our disclosure commitment at https://astrazenecagrouptrials.pharmacm.com/ST/Submission/Disclosure","When a request has been approved AstraZeneca will provide access to the de-identified individual patient-level data in an approved sponsored tool . Signed Data Sharing Agreement (non-negotiable contract for data accessors) must be in place before accessing requested information. Additionally, all users will need to accept the terms and conditions of the SAS MSE to gain access. For additional details, please review the Disclosure Statements at https://astrazenecagrouptrials.pharmacm.com/ST/Submission/Disclosure",https://astrazenecagroup-dt.pharmacm.com/DT/Home,Yes,Qualified researchers can request access to anonymized individual patient-level data from AstraZeneca group of companies sponsored clinical trials via the request portal. All request will be evaluated as per the AZ disclosure commitment: https://astrazenecagrouptrials.pharmacm.com/ST/Submission/Disclosure,2021-07-08T01:53:14Z,2021-07-08T01:53:14Z,10
NCT04889209,"ClinicalTrials.gov processed this data on June 25, 2021",2021-05-13,NA,NA,2021-06-24,2021-05-13,2021-05-17,Actual,NA,NA,NA,NA,NA,NA,2021-06-24,2021-06-25,Estimate,"May 28, 2021",Actual,2021-05-28,"May 11, 2021",2021-05-11,"May 28, 2025",Anticipated,2025-05-28,"May 28, 2023",Anticipated,2023-05-28,NA,Interventional,NA,,Delayed Heterologous SARS-CoV-2 Vaccine Dosing (Boost) After Receipt of EUA Vaccines,A Phase 1/2 Study of Delayed Heterologous SARS-CoV-2 Vaccine Dosing (Boost) After Receipt of EUA Vaccines,Recruiting,NA,Phase 1/Phase 2,400,Anticipated,National Institute of Allergy and Infectious Diseases (NIAID),,4,NA,NA,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,NA,NA,2021-06-26T09:09:48Z,2021-06-26T09:09:48Z,17
NCT04796896,"ClinicalTrials.gov processed this data on June 25, 2021",2021-03-11,NA,NA,2021-06-22,2021-03-11,2021-03-15,Actual,NA,NA,NA,NA,NA,NA,2021-06-22,2021-06-25,Estimate,"March 15, 2021",Actual,2021-03-15,June 2021,2021-06-30,"June 12, 2023",Anticipated,2023-06-12,"June 12, 2023",Anticipated,2023-06-12,NA,Interventional,NA,,A Study to Evaluate Safety and Effectiveness of mRNA-1273 COVID-19 Vaccine in Healthy Children Between 6 Months of Age and Less Than 12 Years of Age,"A Phase 2/3, Two-Part, Open-Label, Dose-Escalation, Age De-escalation and Randomized, Observer-Blind, Placebo-Controlled Expansion Study to Evaluate the Safety, Tolerability, Reactogenicity, and Effectiveness of mRNA-1273 SARS-CoV-2 Vaccine in Healthy Children 6 Months to Less Than 12 Years of Age",Recruiting,NA,Phase 2/Phase 3,7050,Anticipated,"ModernaTX, Inc.",,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-26T09:12:06Z,2021-06-26T09:12:06Z,19
NCT04551547,"ClinicalTrials.gov processed this data on June 25, 2021",2020-09-15,NA,NA,2021-06-23,2020-09-15,2020-09-16,Actual,NA,NA,NA,NA,NA,NA,2021-06-23,2021-06-25,Estimate,"October 31, 2020",Actual,2020-10-31,June 2021,2021-06-30,February 2022,Anticipated,2022-02-28,"April 30, 2021",Actual,2021-04-30,NA,Interventional,NA,,Safety and Immunogenicity Study of Inactivated Vaccine for Prevention of COVID-19,"A Randomized, Double-Blinded, Placebo-Controlled, Phase â… /â…¡ Clinical Trial, to Evaluate the Safety and Immunogenicity of the SARS-CoV-2 Inactivated Vaccine (Vero Cell) in Healthy Population Aged 3-17 Years",Enrolling by invitation,NA,Phase 1/Phase 2,552,Actual,"Sinovac Biotech Co., Ltd",,3,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-26T09:16:33Z,2021-06-26T09:16:33Z,18
NCT04537949,"ClinicalTrials.gov processed this data on June 25, 2021",2020-09-02,NA,NA,2021-06-23,2020-09-02,2020-09-03,Actual,NA,NA,NA,NA,NA,NA,2021-06-23,2021-06-25,Estimate,"September 9, 2020",Actual,2020-09-09,June 2021,2021-06-30,February 2022,Anticipated,2022-02-28,"March 12, 2021",Actual,2021-03-12,NA,Interventional,NA,,A Trial Investigating the Safety and Effects of One BNT162 Vaccine Against COVID-19 in Healthy Adults,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of a Prophylactic SARS-CoV-2 RNA Vaccine (BNT162b3) Against COVID-19 Using Different Dosing Regimens in Healthy Adults","Active, not recruiting",NA,Phase 1/Phase 2,96,Actual,BioNTech SE,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-06-26T09:16:43Z,2021-06-26T09:16:43Z,18
NCT04942405,"ClinicalTrials.gov processed this data on June 28, 2021",2021-06-24,NA,NA,2021-06-24,2021-06-24,2021-06-28,Estimate,NA,NA,NA,NA,NA,NA,2021-06-24,2021-06-28,Estimate,"June 22, 2021",Actual,2021-06-22,June 2021,2021-06-30,"May 1, 2023",Anticipated,2023-05-01,"September 1, 2022",Anticipated,2022-09-01,NA,Interventional,NA,,"Efficacy, Immunogenicity, and Safety of the Inactivated COVID-19 Vaccine (TURKOVAC) Versus the CoronaVac Vaccine","Efficacy, Immunogenicity, and Safety of the Two-Dose Inactivated COVID-19 Vaccine (TURKOVAC) Versus the Two-Dose CoronaVac (Sinovac) Vaccine in Healthy Subjects: A Randomized, Observer-Blinded, Phase III Clinical Trial",Recruiting,NA,Phase 3,40800,Anticipated,Health Institutes of Turkey,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-29T08:47:08Z,2021-06-29T08:47:08Z,17
NCT04936997,"ClinicalTrials.gov processed this data on June 28, 2021",2021-06-18,NA,NA,2021-06-24,2021-06-22,2021-06-23,Actual,NA,NA,NA,NA,NA,NA,2021-06-24,2021-06-28,Estimate,"June 7, 2021",Actual,2021-06-07,June 2021,2021-06-30,"September 1, 2021",Anticipated,2021-09-01,"September 1, 2021",Anticipated,2021-09-01,NA,Interventional,NA,,Immune Response to the COVID-19 Vaccine,Immune Response to the COVID-19 Vaccine,Recruiting,NA,Early Phase 1,1000,Anticipated,University of Arizona,,1,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,TRUE,NA,,NA,NA,NA,NA,NA,2021-06-29T08:49:20Z,2021-06-29T08:49:20Z,17
NCT04805931,"ClinicalTrials.gov processed this data on June 28, 2021",2021-03-11,NA,NA,2021-06-25,2021-03-17,2021-03-18,Actual,NA,NA,NA,NA,NA,NA,2021-06-25,2021-06-28,Estimate,"March 15, 2021",Actual,2021-03-15,June 2021,2021-06-30,"November 1, 2021",Anticipated,2021-11-01,"May 1, 2021",Actual,2021-05-01,NA,Interventional,VEText,,VEText Message Framing and Covid-19 Vaccine Uptake Among at Risk Veterans,COVID-19 Vaccine Rollout: VEText Message Framing and Covid-19 Vaccine Uptake Among at Risk Veterans,Recruiting,NA,N/A,4311,Anticipated,VA Puget Sound Health Care System,,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-29T08:52:38Z,2021-06-29T08:52:38Z,16
NCT04327206,"ClinicalTrials.gov processed this data on June 28, 2021",2020-03-25,NA,NA,2021-06-23,2020-03-27,2020-03-31,Actual,NA,NA,NA,NA,NA,NA,2021-06-23,2021-06-28,Estimate,"March 30, 2020",Actual,2020-03-30,June 2021,2021-06-30,"March 30, 2022",Anticipated,2022-03-30,"June 30, 2021",Anticipated,2021-06-30,NA,Interventional,BRACE,,BCG Vaccination to Protect Healthcare Workers Against COVID-19,BCG Vaccination to Reduce the Impact of COVID-19 in Healthcare Workers (BRACE) Trial,"Active, not recruiting",NA,Phase 3,10078,Anticipated,Murdoch Childrens Research Institute,,2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,"Beginning 6 months following analysis and article publications, for long-term use","Researchers from a recognised research institution whose proposed use of the data has been ethically reviewed and approved by an independent committee and who accept MCRI's conditions, under a collaborator agreement",NA,Yes,"Beginning 6 months following analysis and article publications, the following may be made available long-term for use by future researchers from a recognised research institution whose proposed use of the data has been ethically reviewed and approved by an independent committee and who accept MCRI's conditions, under a collaborator agreement, for accessing:
Individual participant data that underlie the results reported in our articles after de-identification (text, tables, figures and appendices)
Study protocol, Statistical Analysis Plan, Participant Informed Consent Form (PICF)",2021-06-29T08:58:00Z,2021-06-29T08:58:00Z,18
